,seed_repo_name,seed_repo_owner,package_name,package_repo_owner,package_repo_name,package_source
7779,safe-global/safe-smart-account,safe-global,@nomicfoundation/solidity-analyzer-win32-x64-msvc,nomicfoundation,nomicfoundation/solidity-analyzer,NPM
7780,safe-global/safe-smart-account,safe-global,amdefine,jrburke,jrburke/amdefine,NPM
7781,safe-global/safe-smart-account,safe-global,chai,chaijs,chaijs/chai,NPM
7782,safe-global/safe-smart-account,safe-global,uglify-js,mishoo,mishoo/uglifyjs2,NPM
7783,safe-global/safe-smart-account,safe-global,prettier,jlongster,jlongster/prettier,NPM
7784,safe-global/safe-smart-account,safe-global,undici,nodejs,nodejs/undici,NPM
7785,safe-global/safe-smart-account,safe-global,lodash.camelcase,lodash,lodash/lodash,NPM
7786,safe-global/safe-smart-account,safe-global,code-block-writer,dsherret,dsherret/code-block-writer,NPM
7787,safe-global/safe-smart-account,safe-global,ms,zeit,zeit/ms,NPM
7788,safe-global/safe-smart-account,safe-global,bech32,bitcoinjs,bitcoinjs/bech32,NPM
7789,safe-global/safe-smart-account,safe-global,check-error,chaijs,chaijs/check-error,NPM
7790,safe-global/safe-smart-account,safe-global,cbor,hildjj,hildjj/node-cbor,NPM
7791,safe-global/safe-smart-account,safe-global,micro-ftch,paulmillr,paulmillr/micro-ftch,NPM
7792,safe-global/safe-smart-account,safe-global,@scure/base,paulmillr,paulmillr/scure-base,NPM
7793,safe-global/safe-smart-account,safe-global,is-glob,micromatch,micromatch/is-glob,NPM
7794,safe-global/safe-smart-account,safe-global,@ethersproject/signing-key,ethers-io,ethers-io/ethers,NPM
7795,safe-global/safe-smart-account,safe-global,call-bind,ljharb,ljharb/call-bind,NPM
7796,safe-global/safe-smart-account,safe-global,@types/concat-stream,definitelytyped,definitelytyped/definitelytyped,NPM
7797,safe-global/safe-smart-account,safe-global,@nomicfoundation/hardhat-network-helpers,nomicfoundation,nomicfoundation/hardhat,NPM
7798,safe-global/safe-smart-account,safe-global,bs58,cryptocoinjs,cryptocoinjs/bs58,NPM
7799,safe-global/safe-smart-account,safe-global,@nomicfoundation/hardhat-chai-matchers,nomicfoundation,nomicfoundation/hardhat,NPM
7800,safe-global/safe-smart-account,safe-global,@ethersproject/base64,ethers-io,ethers-io/ethers,NPM
7801,safe-global/safe-smart-account,safe-global,match-all,ionicabizau,ionicabizau/match-all,NPM
7802,safe-global/safe-smart-account,safe-global,buffer,feross,feross/buffer,NPM
7803,safe-global/safe-smart-account,safe-global,markdown-table,wooorm,wooorm/markdown-table,NPM
7804,safe-global/safe-smart-account,safe-global,@scure/bip32,paulmillr,paulmillr/scure-bip32,NPM
7805,web3/web3.js,web3,@types/yargs-parser,definitelytyped,definitelytyped/definitelytyped,NPM
7806,web3/web3.js,web3,deep-extend,unclechu,unclechu/node-deep-extend,NPM
7807,web3/web3.js,web3,level,rvagg,rvagg/node-level,NPM
7808,web3/web3.js,web3,@babel/helper-function-name,babel,babel/babel,NPM
7809,web3/web3.js,web3,@lerna/temp-write,lerna,lerna/lerna,NPM
7810,web3/web3.js,web3,file-loader,webpack,webpack/file-loader,NPM
7811,web3/web3.js,web3,@openzeppelin/contracts,openzeppelin,openzeppelin/openzeppelin-contracts,NPM
7812,web3/web3.js,web3,is-fullwidth-code-point,sindresorhus,sindresorhus/is-fullwidth-code-point,NPM
7813,web3/web3.js,web3,timed-out,sindresorhus,sindresorhus/timed-out,NPM
7814,web3/web3.js,web3,range-parser,visionmedia,visionmedia/node-range-parser,NPM
7815,web3/web3.js,web3,regenerator-transform,facebook,facebook/regenerator,NPM
7816,web3/web3.js,web3,lru_map,rsms,rsms/js-lru,NPM
7817,web3/web3.js,web3,path-type,sindresorhus,sindresorhus/path-type,NPM
7818,web3/web3.js,web3,@babel/plugin-transform-json-strings,babel,babel/babel,NPM
7819,web3/web3.js,web3,@types/jest-when,definitelytyped,definitelytyped/definitelytyped,NPM
7820,web3/web3.js,web3,define-properties,ljharb,ljharb/define-properties,NPM
7821,web3/web3.js,web3,@types/jest,definitelytyped,definitelytyped/definitelytyped,NPM
7822,web3/web3.js,web3,immutable,immutable-js,immutable-js/immutable-js,NPM
7823,web3/web3.js,web3,v8-compile-cache-lib,cspotcode,cspotcode/v8-compile-cache-lib,NPM
7824,web3/web3.js,web3,acorn-walk,acornjs,acornjs/acorn,NPM
7825,web3/web3.js,web3,@jridgewell/gen-mapping,jridgewell,jridgewell/gen-mapping,NPM
7826,web3/web3.js,web3,urix,lydell,lydell/urix,NPM
7827,web3/web3.js,web3,can-reflect,canjs,canjs/can-reflect,NPM
7828,web3/web3.js,web3,diff-sequences,facebook,facebook/jest,NPM
7829,web3/web3.js,web3,jest-validate,facebook,facebook/jest,NPM
7830,web3/web3.js,web3,@istanbuljs/load-nyc-config,istanbuljs,istanbuljs/load-nyc-config,NPM
7831,web3/web3.js,web3,@npmcli/query,npm,npm/query,NPM
7832,web3/web3.js,web3,cliui,bcoe,bcoe/cliui,NPM
7833,web3/web3.js,web3,detect-indent,sindresorhus,sindresorhus/detect-indent,NPM
7834,web3/web3.js,web3,ethereumjs-account,ethereumjs,ethereumjs/ethereumjs-account,NPM
7835,web3/web3.js,web3,@tufjs/canonical-json,theupdateframework,theupdateframework/tuf-js,NPM
7836,web3/web3.js,web3,parse-path,ionicabizau,ionicabizau/parse-path,NPM
7837,web3/web3.js,web3,color-name,colorjs,colorjs/color-name,NPM
7838,web3/web3.js,web3,conventional-commits-parser,conventional-changelog,conventional-changelog/conventional-changelog,NPM
7839,web3/web3.js,web3,@sigstore/protobuf-specs,sigstore,sigstore/protobuf-specs,NPM
7840,web3/web3.js,web3,querystring-es3,spaintrain,spaintrain/querystring-es3,NPM
7841,web3/web3.js,web3,@radix-ui/react-use-controllable-state,radix-ui,radix-ui/primitives,NPM
7842,web3/web3.js,web3,@ungap/structured-clone,ungap,ungap/structured-clone,NPM
7843,web3/web3.js,web3,sprintf-js,alexei,alexei/sprintf,NPM
7844,web3/web3.js,web3,@docusaurus/module-type-aliases,facebook,facebook/docusaurus,NPM
7845,web3/web3.js,web3,ipaddr.js,whitequark,whitequark/ipaddr,NPM
7846,web3/web3.js,web3,node-notifier,mikaelbr,mikaelbr/node-notifier,NPM
7847,web3/web3.js,web3,unset-value,jonschlinkert,jonschlinkert/unset-value,NPM
7848,web3/web3.js,web3,@types/eslint,definitelytyped,definitelytyped/definitelytyped,NPM
7849,web3/web3.js,web3,@babel/plugin-transform-numeric-separator,babel,babel/babel,NPM
7850,web3/web3.js,web3,@babel/plugin-transform-typeof-symbol,babel,babel/babel,NPM
7851,web3/web3.js,web3,babel-plugin-dynamic-import-node,airbnb,airbnb/babel-plugin-dynamic-import-node,NPM
7852,web3/web3.js,web3,d3-path,d3,d3/d3-path,NPM
7853,web3/web3.js,web3,estree-util-value-to-estree,remcohaszing,remcohaszing/estree-util-value-to-estree,NPM
7854,web3/web3.js,web3,strip-ansi-cjs,,,NPM
7855,web3/web3.js,web3,@szmarczak/http-timer,szmarczak,szmarczak/http-timer,NPM
7856,web3/web3.js,web3,@typescript-eslint/type-utils,typescript-eslint,typescript-eslint/typescript-eslint,NPM
7857,web3/web3.js,web3,is-number,jonschlinkert,jonschlinkert/is-number,NPM
7858,web3/web3.js,web3,pkg-up,sindresorhus,sindresorhus/pkg-up,NPM
7859,web3/web3.js,web3,which,npm,npm/node-which,NPM
7860,web3/web3.js,web3,@nomicfoundation/solidity-analyzer-darwin-arm64,nomicfoundation,nomicfoundation/solidity-analyzer,NPM
7861,web3/web3.js,web3,array-ify,stevemao,stevemao/array-ify,NPM
7862,web3/web3.js,web3,saxes,lddubeau,lddubeau/saxes,NPM
7863,web3/web3.js,web3,@lerna/run,lerna,lerna/lerna,NPM
7864,web3/web3.js,web3,regexpu-core,mathiasbynens,mathiasbynens/regexpu-core,NPM
7865,web3/web3.js,web3,@babel/plugin-transform-react-jsx-development,babel,babel/babel,NPM
7866,web3/web3.js,web3,hoist-non-react-statics,mridgway,mridgway/hoist-non-react-statics,NPM
7867,web3/web3.js,web3,@lerna/write-log-file,lerna,lerna/lerna,NPM
7868,web3/web3.js,web3,@types/lru-cache,definitelytyped,definitelytyped/definitelytyped,NPM
7869,web3/web3.js,web3,side-channel,ljharb,ljharb/side-channel,NPM
7870,web3/web3.js,web3,minipass-flush,isaacs,isaacs/minipass-flush,NPM
7871,web3/web3.js,web3,css-to-react-native,styled-components,styled-components/css-to-react-native,NPM
7872,web3/web3.js,web3,eth-json-rpc-filters,kumavis,kumavis/eth-json-rpc-filters,NPM
7873,web3/web3.js,web3,idb,jakearchibald,jakearchibald/idb,NPM
7874,web3/web3.js,web3,karma-spec-reporter,tmcgee123,tmcgee123/karma-spec-reporter,NPM
7875,web3/web3.js,web3,sonner,emilkowalski,emilkowalski/sonner,NPM
7876,web3/web3.js,web3,web3-hardhat-plugin,,,NPM
7877,web3/web3.js,web3,@lerna/run-topologically,lerna,lerna/lerna,NPM
7878,web3/web3.js,web3,postcss-loader,webpack-contrib,webpack-contrib/postcss-loader,NPM
7879,web3/web3.js,web3,prop-types,facebook,facebook/react,NPM
7880,web3/web3.js,web3,nth-check,fb55,fb55/nth-check,NPM
7881,web3/web3.js,web3,github-from-package,substack,substack/github-from-package,NPM
7882,web3/web3.js,web3,jest-snapshot,facebook,facebook/jest,NPM
7883,web3/web3.js,web3,@types/estree-jsx,definitelytyped,definitelytyped/definitelytyped,NPM
7884,web3/web3.js,web3,bser,facebook,facebook/watchman,NPM
7885,web3/web3.js,web3,jest-changed-files,facebook,facebook/jest,NPM
7886,web3/web3.js,web3,@lerna/create-symlink,lerna,lerna/lerna,NPM
7887,web3/web3.js,web3,is-path-inside,sindresorhus,sindresorhus/is-path-inside,NPM
7888,web3/web3.js,web3,markdown-extensions,sindresorhus,sindresorhus/markdown-extensions,NPM
7889,web3/web3.js,web3,run-parallel,feross,feross/run-parallel,NPM
7890,web3/web3.js,web3,@types/react,definitelytyped,definitelytyped/definitelytyped,NPM
7891,web3/web3.js,web3,react-is,facebook,facebook/react,NPM
7892,web3/web3.js,web3,abab,jsdom,jsdom/abab,NPM
7893,web3/web3.js,web3,strip-indent,sindresorhus,sindresorhus/strip-indent,NPM
7894,web3/web3.js,web3,eth-rpc-errors,metamask,metamask/eth-rpc-errors,NPM
7895,web3/web3.js,web3,is-windows,jonschlinkert,jonschlinkert/is-windows,NPM
7896,web3/web3.js,web3,slice-ansi,chalk,chalk/slice-ansi,NPM
7897,web3/web3.js,web3,cors,expressjs,expressjs/cors,NPM
7898,web3/web3.js,web3,is-number-object,inspect-js,inspect-js/is-number-object,NPM
7899,web3/web3.js,web3,reusify,mcollina,mcollina/reusify,NPM
7900,web3/web3.js,web3,@algolia/client-analytics,algolia,algolia/algoliasearch-client-javascript,NPM
7901,web3/web3.js,web3,@babel/plugin-syntax-nullish-coalescing-operator,babel,babel/babel,NPM
7902,web3/web3.js,web3,immer,mweststrate,mweststrate/immer,NPM
7903,web3/web3.js,web3,snapdragon-node,here-be,here-be/snapdragon-node,NPM
7904,web3/web3.js,web3,@sideway/formula,sideway,sideway/formula,NPM
7905,web3/web3.js,web3,fs-constants,mafintosh,mafintosh/fs-constants,NPM
7906,web3/web3.js,web3,@radix-ui/react-collapsible,radix-ui,radix-ui/primitives,NPM
7907,web3/web3.js,web3,jquery,coolaj86,coolaj86/node-jquery,NPM
7908,web3/web3.js,web3,@algolia/logger-console,algolia,algolia/algoliasearch-client-javascript,NPM
7909,web3/web3.js,web3,@pnpm/config.env-replace,pnpm,pnpm/components,NPM
7910,web3/web3.js,web3,global-dirs,sindresorhus,sindresorhus/global-dirs,NPM
7911,web3/web3.js,web3,jsonparse,creationix,creationix/jsonparse,NPM
7912,web3/web3.js,web3,web-vitals,googlechrome,googlechrome/web-vitals,NPM
7913,web3/web3.js,web3,dateformat,felixge,felixge/node-dateformat,NPM
7914,web3/web3.js,web3,es6-iterator,medikoo,medikoo/es6-iterator,NPM
7915,web3/web3.js,web3,define-data-property,ljharb,ljharb/define-data-property,NPM
7916,web3/web3.js,web3,has-ansi,chalk,chalk/has-ansi,NPM
7917,web3/web3.js,web3,react-router,reactjs,reactjs/react-router,NPM
7918,web3/web3.js,web3,hpack.js,indutny,indutny/hpack,NPM
7919,web3/web3.js,web3,@typescript-eslint/types,typescript-eslint,typescript-eslint/typescript-eslint,NPM
7920,web3/web3.js,web3,@babel/plugin-syntax-optional-chaining,babel,babel/babel,NPM
7921,web3/web3.js,web3,postcss-modules-values,css-modules,css-modules/postcss-modules-values,NPM
7922,web3/web3.js,web3,spawn-wrap,istanbuljs,istanbuljs/spawn-wrap,NPM
7923,web3/web3.js,web3,common-ancestor-path,isaacs,isaacs/common-ancestor-path,NPM
7924,web3/web3.js,web3,compressible,expressjs,expressjs/compressible,NPM
7925,web3/web3.js,web3,markdown-table,wooorm,wooorm/markdown-table,NPM
7926,web3/web3.js,web3,postcss-normalize-string,ben-eb,ben-eb/cssnano,NPM
7927,web3/web3.js,web3,esrecurse,estools,estools/esrecurse,NPM
7928,web3/web3.js,web3,html-escaper,webreflection,webreflection/html-escaper,NPM
7929,web3/web3.js,web3,caching-transform,istanbuljs,istanbuljs/caching-transform,NPM
7930,web3/web3.js,web3,make-error,jscommunity,jscommunity/make-error,NPM
7931,chainsafe/lodestar,chainsafe,@chainsafe/blst-linux-arm64-musl,chainsafe,chainsafe/blst-ts,NPM
7932,chainsafe/lodestar,chainsafe,outvariant,open-draft,open-draft/outvariant,NPM
7933,chainsafe/lodestar,chainsafe,acorn-walk,acornjs,acornjs/acorn,NPM
7934,chainsafe/lodestar,chainsafe,snappy,brooooooklyn,brooooooklyn/snappy,NPM
7935,chainsafe/lodestar,chainsafe,string.prototype.trim,es-shims,es-shims/string,NPM
7936,chainsafe/lodestar,chainsafe,is-observable,sindresorhus,sindresorhus/is-observable,NPM
7937,chainsafe/lodestar,chainsafe,@babel/helper-plugin-utils,babel,babel/babel,NPM
7938,chainsafe/lodestar,chainsafe,remark-gfm,remarkjs,remarkjs/remark-gfm,NPM
7939,chainsafe/lodestar,chainsafe,bech32,bitcoinjs,bitcoinjs/bech32,NPM
7940,chainsafe/lodestar,chainsafe,@algolia/autocomplete-core,algolia,algolia/autocomplete,NPM
7941,chainsafe/lodestar,chainsafe,@ungap/structured-clone,ungap,ungap/structured-clone,NPM
7942,chainsafe/lodestar,chainsafe,ssh-remote-port-forward,cristianrgreco,cristianrgreco/ssh-remote-port-forward,NPM
7943,chainsafe/lodestar,chainsafe,define-data-property,ljharb,ljharb/define-data-property,NPM
7944,chainsafe/lodestar,chainsafe,@babel/plugin-transform-numeric-separator,babel,babel/babel,NPM
7945,chainsafe/lodestar,chainsafe,@chainsafe/blst-darwin-x64,chainsafe,chainsafe/blst-ts,NPM
7946,chainsafe/lodestar,chainsafe,@vitest/pretty-format,vitest-dev,vitest-dev/vitest,NPM
7947,chainsafe/lodestar,chainsafe,aggregate-error,sindresorhus,sindresorhus/aggregate-error,NPM
7948,chainsafe/lodestar,chainsafe,form-data,form-data,form-data/form-data,NPM
7949,chainsafe/lodestar,chainsafe,rustbn.js,ethereumjs,ethereumjs/rustbn,NPM
7950,chainsafe/lodestar,chainsafe,content-type,jshttp,jshttp/content-type,NPM
7951,chainsafe/lodestar,chainsafe,@docusaurus/plugin-content-docs,facebook,facebook/docusaurus,NPM
7952,chainsafe/lodestar,chainsafe,@microsoft/api-extractor,microsoft,microsoft/web-build-tools,NPM
7953,chainsafe/lodestar,chainsafe,@tsconfig/node12,tsconfig,tsconfig/bases,NPM
7954,chainsafe/lodestar,chainsafe,bindings,tootallnate,tootallnate/node-bindings,NPM
7955,chainsafe/lodestar,chainsafe,call-bind,ljharb,ljharb/call-bind,NPM
7956,chainsafe/lodestar,chainsafe,rc,dominictarr,dominictarr/rc,NPM
7957,chainsafe/lodestar,chainsafe,@types/mdx,definitelytyped,definitelytyped/definitelytyped,NPM
7958,chainsafe/lodestar,chainsafe,@gar/promisify,wraithgar,wraithgar/gar-promisify,NPM
7959,chainsafe/lodestar,chainsafe,p-cancelable,sindresorhus,sindresorhus/p-cancelable,NPM
7960,chainsafe/lodestar,chainsafe,d3-scale-chromatic,d3,d3/d3-scale-chromatic,NPM
7961,chainsafe/lodestar,chainsafe,@ampproject/remapping,ampproject,ampproject/remapping,NPM
7962,chainsafe/lodestar,chainsafe,@chainsafe/swap-or-not-shuffle-darwin-x64,chainsafe,chainsafe/swap-or-not-shuffle,NPM
7963,chainsafe/lodestar,chainsafe,@types/connect-history-api-fallback,definitelytyped,definitelytyped/definitelytyped,NPM
7964,chainsafe/lodestar,chainsafe,mdast-util-mdxjs-esm,syntax-tree,syntax-tree/mdast-util-mdxjs-esm,NPM
7965,chainsafe/lodestar,chainsafe,mdast-util-gfm-autolink-literal,syntax-tree,syntax-tree/mdast-util-gfm-autolink-literal,NPM
7966,chainsafe/lodestar,chainsafe,@sindresorhus/is,sindresorhus,sindresorhus/is,NPM
7967,chainsafe/lodestar,chainsafe,leven,sindresorhus,sindresorhus/leven,NPM
7968,chainsafe/lodestar,chainsafe,recursive-readdir,jergason,jergason/recursive-readdir,NPM
7969,chainsafe/lodestar,chainsafe,npm-bundled,npm,npm/npm-bundled,NPM
7970,chainsafe/lodestar,chainsafe,@esbuild/linux-ia32,evanw,evanw/esbuild,NPM
7971,chainsafe/lodestar,chainsafe,is-ssh,ionicabizau,ionicabizau/node-is-ssh,NPM
7972,chainsafe/lodestar,chainsafe,chromium-bidi,googlechromelabs,googlechromelabs/chromium-bidi,NPM
7973,chainsafe/lodestar,chainsafe,d3-shape,d3,d3/d3-shape,NPM
7974,chainsafe/lodestar,chainsafe,formidable,node-formidable,node-formidable/node-formidable,NPM
7975,chainsafe/lodestar,chainsafe,express,strongloop,strongloop/express,NPM
7976,chainsafe/lodestar,chainsafe,@esbuild/sunos-x64,evanw,evanw/esbuild,NPM
7977,chainsafe/lodestar,chainsafe,@wdio/logger,webdriverio,webdriverio/webdriverio,NPM
7978,chainsafe/lodestar,chainsafe,json-buffer,dominictarr,dominictarr/json-buffer,NPM
7979,chainsafe/lodestar,chainsafe,path-type,sindresorhus,sindresorhus/path-type,NPM
7980,chainsafe/lodestar,chainsafe,@docusaurus/plugin-sitemap,facebook,facebook/docusaurus,NPM
7981,chainsafe/lodestar,chainsafe,@types/debug,definitelytyped,definitelytyped/definitelytyped,NPM
7982,chainsafe/lodestar,chainsafe,it-sort,achingbrain,achingbrain/it,NPM
7983,chainsafe/lodestar,chainsafe,color-support,isaacs,isaacs/color-support,NPM
7984,chainsafe/lodestar,chainsafe,micromark-extension-mdx-expression,micromark,micromark/micromark-extension-mdx-expression,NPM
7985,chainsafe/lodestar,chainsafe,micromark-util-resolve-all,micromark,micromark/micromark,NPM
7986,chainsafe/lodestar,chainsafe,property-information,wooorm,wooorm/property-information,NPM
7987,chainsafe/lodestar,chainsafe,@libp2p/peer-store,libp2p,libp2p/js-libp2p-interfaces,NPM
7988,chainsafe/lodestar,chainsafe,@volar/source-map,volarjs,volarjs/framework,NPM
7989,chainsafe/lodestar,chainsafe,@pnpm/npm-conf,pnpm,pnpm/npm-conf,NPM
7990,chainsafe/lodestar,chainsafe,atomic-sleep,davidmarkclements,davidmarkclements/atomic-sleep,NPM
7991,chainsafe/lodestar,chainsafe,decamelize-keys,sindresorhus,sindresorhus/decamelize-keys,NPM
7992,chainsafe/lodestar,chainsafe,cytoscape,cytoscape,cytoscape/cytoscape,NPM
7993,chainsafe/lodestar,chainsafe,lunr-languages,mihaivalentin,mihaivalentin/lunr-languages,NPM
7994,chainsafe/lodestar,chainsafe,http-proxy-agent,tootallnate,tootallnate/proxy-agents,NPM
7995,chainsafe/lodestar,chainsafe,@nx/nx-linux-arm64-musl,nrwl,nrwl/nx,NPM
7996,chainsafe/lodestar,chainsafe,estree-util-value-to-estree,remcohaszing,remcohaszing/estree-util-value-to-estree,NPM
7997,chainsafe/lodestar,chainsafe,browserify-aes,crypto-browserify,crypto-browserify/browserify-aes,NPM
7998,chainsafe/lodestar,chainsafe,external-editor,mrkmg,mrkmg/node-external-editor,NPM
7999,chainsafe/lodestar,chainsafe,micromark-factory-mdx-expression,micromark,micromark/micromark-extension-mdx-expression,NPM
8000,chainsafe/lodestar,chainsafe,@babel/plugin-transform-dynamic-import,babel,babel/babel,NPM
8001,chainsafe/lodestar,chainsafe,loglevel,pimterry,pimterry/loglevel,NPM
8002,chainsafe/lodestar,chainsafe,process,shtylman,shtylman/node-process,NPM
8003,chainsafe/lodestar,chainsafe,@babel/plugin-transform-private-property-in-object,babel,babel/babel,NPM
8004,chainsafe/lodestar,chainsafe,multicast-dns,mafintosh,mafintosh/multicast-dns,NPM
8005,chainsafe/lodestar,chainsafe,@babel/helper-hoist-variables,babel,babel/babel,NPM
8006,chainsafe/lodestar,chainsafe,micromark-extension-gfm-table,micromark,micromark/micromark-extension-gfm-table,NPM
8007,chainsafe/lodestar,chainsafe,micromark-util-classify-character,micromark,micromark/micromark,NPM
8008,chainsafe/lodestar,chainsafe,stack-trace,felixge,felixge/node-stack-trace,NPM
8009,chainsafe/lodestar,chainsafe,@napi-rs/wasm-runtime,napi-rs,napi-rs/napi-rs,NPM
8010,chainsafe/lodestar,chainsafe,negotiator,jshttp,jshttp/negotiator,NPM
8011,chainsafe/lodestar,chainsafe,mdast-util-gfm-footnote,syntax-tree,syntax-tree/mdast-util-gfm-footnote,NPM
8012,chainsafe/lodestar,chainsafe,ansi-regex,chalk,chalk/ansi-regex,NPM
8013,chainsafe/lodestar,chainsafe,postcss-discard-unused,ben-eb,ben-eb/cssnano,NPM
8014,chainsafe/lodestar,chainsafe,color,qix-,qix-/color,NPM
8015,chainsafe/lodestar,chainsafe,domhandler,fb55,fb55/domhandler,NPM
8016,chainsafe/lodestar,chainsafe,mdast-util-to-hast,syntax-tree,syntax-tree/mdast-util-to-hast,NPM
8017,chainsafe/lodestar,chainsafe,os-browserify,coderpuppy,coderpuppy/os-browserify,NPM
8018,chainsafe/lodestar,chainsafe,renderkid,ariaminaei,ariaminaei/renderkid,NPM
8019,chainsafe/lodestar,chainsafe,@babel/runtime-corejs3,babel,babel/babel,NPM
8020,chainsafe/lodestar,chainsafe,@testing-library/user-event,testing-library,testing-library/user-event,NPM
8021,chainsafe/lodestar,chainsafe,@npmcli/git,npm,npm/git,NPM
8022,chainsafe/lodestar,chainsafe,tsconfig-paths,dividab,dividab/tsconfig-paths,NPM
8023,chainsafe/lodestar,chainsafe,@svgr/babel-preset,gregberge,gregberge/svgr,NPM
8024,chainsafe/lodestar,chainsafe,comma-separated-tokens,wooorm,wooorm/comma-separated-tokens,NPM
8025,chainsafe/lodestar,chainsafe,enhanced-resolve,webpack,webpack/enhanced-resolve,NPM
8026,chainsafe/lodestar,chainsafe,ssh2,mscdex,mscdex/ssh2,NPM
8027,chainsafe/lodestar,chainsafe,@ethersproject/address,ethers-io,ethers-io/ethers,NPM
8028,chainsafe/lodestar,chainsafe,braces,micromatch,micromatch/braces,NPM
8029,chainsafe/lodestar,chainsafe,dot-case,blakeembrey,blakeembrey/change-case,NPM
8030,chainsafe/lodestar,chainsafe,write-json-file,sindresorhus,sindresorhus/write-json-file,NPM
8031,chainsafe/lodestar,chainsafe,@fastify/busboy,fastify,fastify/busboy,NPM
8032,chainsafe/lodestar,chainsafe,encoding,andris9,andris9/encoding,NPM
8033,chainsafe/lodestar,chainsafe,@algolia/client-common,algolia,algolia/algoliasearch-client-javascript,NPM
8034,chainsafe/lodestar,chainsafe,d3-transition,d3,d3/d3-transition,NPM
8035,chainsafe/lodestar,chainsafe,react-json-view-lite,anyroad,anyroad/react-json-view-lite,NPM
8036,chainsafe/lodestar,chainsafe,receptacle,dylanpiercey,dylanpiercey/receptacle,NPM
8037,chainsafe/lodestar,chainsafe,web3-eth-personal,chainsafe,chainsafe/web3,NPM
8038,chainsafe/lodestar,chainsafe,querystring-es3,spaintrain,spaintrain/querystring-es3,NPM
8039,chainsafe/lodestar,chainsafe,@npmcli/promise-spawn,npm,npm/promise-spawn,NPM
8040,chainsafe/lodestar,chainsafe,@types/http-errors,definitelytyped,definitelytyped/definitelytyped,NPM
8041,chainsafe/lodestar,chainsafe,css-minimizer-webpack-plugin,webpack-contrib,webpack-contrib/css-minimizer-webpack-plugin,NPM
8042,chainsafe/lodestar,chainsafe,pkg-up,sindresorhus,sindresorhus/pkg-up,NPM
8043,chainsafe/lodestar,chainsafe,node-emoji,omnidan,omnidan/node-emoji,NPM
8044,chainsafe/lodestar,chainsafe,universal-user-agent,gr2m,gr2m/universal-user-agent,NPM
8045,eth-infinitism/account-abstraction,eth-infinitism,ansi-escapes,sindresorhus,sindresorhus/ansi-escapes,NPM
8046,eth-infinitism/account-abstraction,eth-infinitism,babel-plugin-transform-async-to-generator,babel,babel/babel,NPM
8047,eth-infinitism/account-abstraction,eth-infinitism,level-codec,level,level/codec,NPM
8048,eth-infinitism/account-abstraction,eth-infinitism,web3-core,chainsafe,chainsafe/web3,NPM
8049,eth-infinitism/account-abstraction,eth-infinitism,json-stringify-safe,isaacs,isaacs/json-stringify-safe,NPM
8050,eth-infinitism/account-abstraction,eth-infinitism,bluebird,petkaantonov,petkaantonov/bluebird,NPM
8051,eth-infinitism/account-abstraction,eth-infinitism,tsconfig-paths,dividab,dividab/tsconfig-paths,NPM
8052,eth-infinitism/account-abstraction,eth-infinitism,@tsconfig/node10,tsconfig,tsconfig/bases,NPM
8053,eth-infinitism/account-abstraction,eth-infinitism,responselike,sindresorhus,sindresorhus/responselike,NPM
8054,eth-infinitism/account-abstraction,eth-infinitism,yn,sindresorhus,sindresorhus/yn,NPM
8055,eth-infinitism/account-abstraction,eth-infinitism,@thehubbleproject/bls,thehubbleproject,thehubbleproject/hubble-bls,NPM
8056,eth-infinitism/account-abstraction,eth-infinitism,normalize-url,sindresorhus,sindresorhus/normalize-url,NPM
8057,eth-infinitism/account-abstraction,eth-infinitism,parseurl,pillarjs,pillarjs/parseurl,NPM
8058,eth-infinitism/account-abstraction,eth-infinitism,prepend-http,sindresorhus,sindresorhus/prepend-http,NPM
8059,eth-infinitism/account-abstraction,eth-infinitism,ethereum-waffle,ethworks,ethworks/waffle,NPM
8060,eth-infinitism/account-abstraction,eth-infinitism,@types/minimatch,definitelytyped,definitelytyped/definitelytyped,NPM
8061,eth-infinitism/account-abstraction,eth-infinitism,@types/secp256k1,definitelytyped,definitelytyped/definitelytyped,NPM
8062,eth-infinitism/account-abstraction,eth-infinitism,setprototypeof,wesleytodd,wesleytodd/setprototypeof,NPM
8063,eth-infinitism/account-abstraction,eth-infinitism,decode-uri-component,samverschueren,samverschueren/decode-uri-component,NPM
8064,eth-infinitism/account-abstraction,eth-infinitism,es-abstract,ljharb,ljharb/es-abstract,NPM
8065,eth-infinitism/account-abstraction,eth-infinitism,js-sdsl,zly201,zly201/js-sdsl,NPM
8066,eth-infinitism/account-abstraction,eth-infinitism,is-typed-array,inspect-js,inspect-js/is-typed-array,NPM
8067,eth-infinitism/account-abstraction,eth-infinitism,methods,visionmedia,visionmedia/node-methods,NPM
8068,eth-infinitism/account-abstraction,eth-infinitism,get-intrinsic,ljharb,ljharb/get-intrinsic,NPM
8069,eth-infinitism/account-abstraction,eth-infinitism,web3-eth-iban,chainsafe,chainsafe/web3,NPM
8070,eth-infinitism/account-abstraction,eth-infinitism,define-properties,ljharb,ljharb/define-properties,NPM
8071,eth-infinitism/account-abstraction,eth-infinitism,to-readable-stream,sindresorhus,sindresorhus/to-readable-stream,NPM
8072,eth-infinitism/account-abstraction,eth-infinitism,pify,sindresorhus,sindresorhus/pify,NPM
8073,eth-infinitism/account-abstraction,eth-infinitism,path-parse,jbgutierrez,jbgutierrez/path-parse,NPM
