id,isValid,name,verificationStatus,claimedAt,forge,ownerAddress,ownerAccountId,url,emoji,avatarCid,color,description,createdAt,updatedAt,isVisible,lastProcessedIpfsHash
80921553623925136102837121043793951924545655600140305233914770751488,TRUE,efstajas/gql-iterate,Claimed,2024-01-26 12:15:59+00,GitHub,0x266e9b3Dcf10E393db54838394f49172dC19d3f7,219408254699925963180518343772765230307940619255,https://github.com/efstajas/gql-iterate,🔁,NULL,#FF84DC,NULL,2024-10-09 15:35:00.806+00,2024-10-09 15:35:02.614+00,TRUE,NULL
80921553623925136102837121126823176684025677015437906583140927733760,TRUE,efstajas/hello-drips-repo,PendingMetadata,2024-02-14 11:04:23+00,GitHub,0x266e9b3Dcf10E393db54838394f49172dC19d3f7,219408254699925963180518343772765230307940619255,https://github.com/efstajas/hello-drips-repo,NULL,NULL,NULL,NULL,2024-10-09 15:35:12.734+00,2024-10-09 15:35:13.46+00,TRUE,NULL
80921553623925136102837122090833817680905654300253563247299252977664,TRUE,efstajas/svelte-stepper,Claimed,2023-07-14 07:38:59+00,GitHub,0x266e9b3Dcf10E393db54838394f49172dC19d3f7,219408254699925963180518343772765230307940619255,https://github.com/efstajas/svelte-stepper,NULL,QmQAEaKctWmt6RHYNn6inLsbnWM4ksGQqmJ2YJPU6m4qSF,#FFC120,NULL,2024-10-09 15:31:55.558+00,2024-10-09 15:34:57.858+00,TRUE,NULL
80921553623925136102837122172170548494939372756895088500583952285696,TRUE,efstajas/tela,Claimed,2023-07-26 11:01:11+00,GitHub,0x266e9b3Dcf10E393db54838394f49172dC19d3f7,219408254699925963180518343772765230307940619255,https://github.com/efstajas/tela,👨‍🎨,NULL,#5FB2FF,NULL,2024-10-09 15:31:58.947+00,2024-10-09 15:35:38.103+00,TRUE,NULL
80921553623925136102837122345034034465113095180985729996680572436480,TRUE,efstajas/validate-env,Claimed,2024-01-26 12:10:47+00,GitHub,0x266e9b3Dcf10E393db54838394f49172dC19d3f7,219408254699925963180518343772765230307940619255,https://github.com/efstajas/validate-env,NULL,QmUDGmpmF9wuZkTeKZYbhVrgqjKZFaL8DoxuYKYNarrZkA,#5555FF,NULL,2024-10-09 15:35:00.798+00,2024-10-09 15:35:01.954+00,TRUE,NULL
80921553623925136102837122346403191326259529520449338569122408169472,TRUE,efstajas/versioned-parser,Claimed,2024-01-25 15:53:23+00,GitHub,0x266e9b3Dcf10E393db54838394f49172dC19d3f7,219408254699925963180518343772765230307940619255,https://github.com/efstajas/versioned-parser,NULL,QmVoTGdALQQjJmDkB6Q2NDQdkrUVRmAUXTmkZ2Wax3KYE8,#FFC120,NULL,2024-10-09 15:35:00.797+00,2024-10-09 15:35:01.995+00,TRUE,NULL
80921563177258961426292331121943974643586576872058212515109352243200,TRUE,electron/electron,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/electron/electron,NULL,NULL,NULL,NULL,2024-10-09 15:35:10.413+00,2024-10-09 15:35:10.413+00,TRUE,NULL
80921563177502722508958428631906800507502628004838159957123141730304,TRUE,elementhtml/element,Claimed,2024-01-09 11:33:35+00,GitHub,0x80A29410CdDCb7E1B6469042C1CDD04fec02fc9b,734376437724086965310781346305232851283602504859,https://github.com/elementhtml/element,⛓,NULL,#53DB53,NULL,2024-10-09 15:34:51.454+00,2024-10-09 15:34:53.198+00,TRUE,NULL
80921563202612637598894407857572024505744824146178432879339954860544,TRUE,elimu-ai/CameraColorPicker,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/CameraColorPicker,NULL,NULL,NULL,NULL,2024-10-09 15:36:46.113+00,2024-10-09 15:36:46.113+00,TRUE,NULL
80921563202612637598894409517468158009349907840867776061917030776832,TRUE,elimu-ai/VoltAir,Claimed,2024-08-03 13:20:23+00,GitHub,0xB1C409722B23Cba26dE8660b180d4B55Ed8CB4c0,1014863135354837477161138910439969196077587674304,https://github.com/elimu-ai/VoltAir,NULL,QmQgMxdLuzgN4YtWvEhVw2CMGdddZaNEVsY2eiDBw7YADj,#5FB2FF,NULL,2024-10-09 15:36:38.43+00,2024-10-09 15:36:52.43+00,TRUE,NULL
80921563202612637598894410475348358982146962590834672587964856401920,TRUE,elimu-ai/analytics,Claimed,2024-08-02 08:56:23+00,GitHub,0x282EF5377C35E90C33a94833d69dBA880430c9cB,229406826502773641524876211539246505310217619915,https://github.com/elimu-ai/analytics,📊,NULL,#9B5DFF,NULL,2024-10-09 15:36:37.931+00,2024-10-09 15:36:53.951+00,TRUE,NULL
80921563202612637598894410476048898380198221408686590619370599219200,TRUE,elimu-ai/appstore,Claimed,2024-08-03 08:30:23+00,GitHub,0x282EF5377C35E90C33a94833d69dBA880430c9cB,229406826502773641524876211539246505310217619915,https://github.com/elimu-ai/appstore,NULL,QmbRt15VPGwwu5S42udE2P4WnzPiJAzeAGMpVTCnubhBzh,#9B5DFF,NULL,2024-10-09 15:36:37.993+00,2024-10-09 15:36:53.951+00,TRUE,NULL
80921563202612637598894410647531275719122048335656939123428103815168,TRUE,elimu-ai/chat,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/chat,NULL,NULL,NULL,NULL,2024-10-09 15:36:46.11+00,2024-10-09 15:36:46.11+00,TRUE,NULL
80921563202612637598894410649930534308788244525453266136149810872320,TRUE,elimu-ai/content-provider,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/content-provider,NULL,NULL,NULL,NULL,2024-10-09 15:36:46.105+00,2024-10-09 15:36:46.105+00,TRUE,NULL
80921563202612637598894410650952726194549691271896014047737903316992,TRUE,elimu-ai/crowdsource,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/crowdsource,NULL,NULL,NULL,NULL,2024-10-09 15:36:51.159+00,2024-10-09 15:36:51.159+00,TRUE,NULL
80921563202612637598894411082094462422510404919521444754258950881280,TRUE,elimu-ai/herufi,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/herufi,NULL,NULL,NULL,NULL,2024-10-09 15:36:46.106+00,2024-10-09 15:36:46.106+00,TRUE,NULL
80921563202612637598894411171906337696552486589725089798599989002240,TRUE,elimu-ai/image-picker,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/image-picker,NULL,NULL,NULL,NULL,2024-10-09 15:36:46.11+00,2024-10-09 15:36:46.11+00,TRUE,NULL
80921563202612637598894411343440526342064590425231041747377650139136,TRUE,elimu-ai/keyboard,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/keyboard,NULL,NULL,NULL,NULL,2024-10-09 15:36:46.106+00,2024-10-09 15:36:46.106+00,TRUE,NULL
80921563202612637598894411348866429890042818639294977682681666469888,TRUE,elimu-ai/kukariri,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/kukariri,NULL,NULL,NULL,NULL,2024-10-09 15:36:46.109+00,2024-10-09 15:36:46.109+00,TRUE,NULL
80921563202612637598894411429186427958881921486054972352600884641792,TRUE,elimu-ai/launcher,Claimed,2024-08-03 08:55:47+00,GitHub,0x282EF5377C35E90C33a94833d69dBA880430c9cB,229406826502773641524876211539246505310217619915,https://github.com/elimu-ai/launcher,NULL,QmYmY3Q7hjX55VsGH2Erb8YUb7AnDSWxyVi7788UCKbj46,#9B5DFF,NULL,2024-10-09 15:36:38.245+00,2024-10-09 15:36:53.902+00,TRUE,NULL
80921563202612637598894411519018340453672761355538365749041087643648,TRUE,elimu-ai/missing-number,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/missing-number,NULL,NULL,NULL,NULL,2024-10-09 15:36:46.107+00,2024-10-09 15:36:46.107+00,TRUE,NULL
80921563202612637598894411519946048377251840411670525708051057438208,TRUE,elimu-ai/ml-authentication,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/ml-authentication,NULL,NULL,NULL,NULL,2024-10-09 15:36:44.289+00,2024-10-09 15:36:44.289+00,TRUE,NULL
80921563202612637598894411521040023595205797965724245650816144244736,TRUE,elimu-ai/model,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/model,NULL,NULL,NULL,NULL,2024-10-09 15:36:46.109+00,2024-10-09 15:36:46.109+00,TRUE,NULL
80921563202612637598894411603400303651102395574723150375817935060992,TRUE,elimu-ai/nambari,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/nambari,NULL,NULL,NULL,NULL,2024-10-09 15:36:46.111+00,2024-10-09 15:36:46.111+00,TRUE,NULL
80921563202612637598894411611551216935698307702320312097764306845696,TRUE,elimu-ai/nyas-space-quest,Claimed,2024-08-03 15:42:59+00,GitHub,0xB1C409722B23Cba26dE8660b180d4B55Ed8CB4c0,1014863135354837477161138910439969196077587674304,https://github.com/elimu-ai/nyas-space-quest,NULL,QmTT3mqb9mkYkd2ihqd5bvP75aTMQXyifuk5ZJwz5fpkFv,#5FB2FF,NULL,2024-10-09 15:36:38.758+00,2024-10-09 15:36:53.951+00,TRUE,NULL
80921563202612637598894412041327831987751568925754211556426766090240,TRUE,elimu-ai/shapi,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/shapi,NULL,NULL,NULL,NULL,2024-10-09 15:36:46.112+00,2024-10-09 15:36:46.112+00,TRUE,NULL
80921563202612637598894412041682657844515353279841162563768035573760,TRUE,elimu-ai/silabi,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/silabi,NULL,NULL,NULL,NULL,2024-10-09 15:36:46.112+00,2024-10-09 15:36:46.112+00,TRUE,NULL
80921563202612637598894412043717703910066961259395434178904502304768,TRUE,elimu-ai/soga,Claimed,2024-08-06 05:51:35+00,GitHub,0xB1C409722B23Cba26dE8660b180d4B55Ed8CB4c0,1014863135354837477161138910439969196077587674304,https://github.com/elimu-ai/soga,NULL,QmTZwzdmDUY5aRrGYV671fkBpPncgKtHFawkKHcTBxmjNq,#9B5DFF,NULL,2024-10-09 15:36:39.016+00,2024-10-09 15:36:53.951+00,TRUE,NULL
80921563202612637598894412043736382633704095534663751819293884416000,TRUE,elimu-ai/sound-cards,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/sound-cards,NULL,NULL,NULL,NULL,2024-10-09 15:36:46.108+00,2024-10-09 15:36:46.108+00,TRUE,NULL
80921563202612637598894412045411231002100339408313160141103511371776,TRUE,elimu-ai/start-guide,Claimed,2024-08-08 06:26:47+00,GitHub,0x282EF5377C35E90C33a94833d69dBA880430c9cB,229406826502773641524876211539246505310217619915,https://github.com/elimu-ai/start-guide,NULL,QmNks6DViMuFENar4h6VNW8byfQPRdWvXUeXDgcE5cxfMf,#9B5DFF,NULL,2024-10-09 15:36:39.57+00,2024-10-09 15:36:53.951+00,TRUE,NULL
80921563202612637598894412045429840299654937498285984834763374985216,TRUE,elimu-ai/storybooks,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/storybooks,NULL,NULL,NULL,NULL,2024-10-09 15:36:46.111+00,2024-10-09 15:36:46.111+00,TRUE,NULL
80921563202612637598894412128795041354819899065448966237420060147712,TRUE,elimu-ai/tilt-game,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/tilt-game,NULL,NULL,NULL,NULL,2024-10-09 15:36:46.109+00,2024-10-09 15:36:46.109+00,TRUE,NULL
80921563202612637598894412303028841227779205536374473838722239430656,TRUE,elimu-ai/visemes,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/visemes,NULL,NULL,NULL,NULL,2024-10-09 15:36:46.111+00,2024-10-09 15:36:46.111+00,TRUE,NULL
80921563202612637598894412303030149464713110496867263578970792132608,TRUE,elimu-ai/vitabu,Claimed,2024-06-27 07:09:47+00,GitHub,0xB1C409722B23Cba26dE8660b180d4B55Ed8CB4c0,1014863135354837477161138910439969196077587674304,https://github.com/elimu-ai/vitabu,📚,NULL,#27939A,NULL,2024-10-09 15:36:22.333+00,2024-10-09 15:36:24.145+00,TRUE,NULL
80921563202612637598894412387409563892168141398140064606639332786176,TRUE,elimu-ai/walezi-android,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/walezi-android,NULL,NULL,NULL,NULL,2024-10-09 15:36:46.105+00,2024-10-09 15:36:46.105+00,TRUE,NULL
80921563202612637598894412388757139904118613916743109740671317049344,TRUE,elimu-ai/web3-sponsors,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/elimu-ai/web3-sponsors,NULL,NULL,NULL,NULL,2024-10-09 15:36:44.289+00,2024-10-09 15:36:44.289+00,TRUE,NULL
80921563202612637598894412388757380108423068442477460371985133469696,TRUE,elimu-ai/webapp,Claimed,2024-08-20 08:59:59+00,GitHub,0xa406C9B6c115A65da97EC7256d0A1fF51F281f71,936425862643817344854648678615386445098045153137,https://github.com/elimu-ai/webapp,💻,NULL,#9B5DFF,NULL,2024-10-09 15:32:34.248+00,2024-10-09 15:37:11.559+00,TRUE,NULL
80921563202612637598894412388757473428137825479862094155603679117312,TRUE,elimu-ai/website,Claimed,2024-06-19 07:20:23+00,GitHub,0x282EF5377C35E90C33a94833d69dBA880430c9cB,229406826502773641524876211539246505310217619915,https://github.com/elimu-ai/website,ℹ️,NULL,#5FB2FF,NULL,2024-10-09 15:36:16.78+00,2024-10-09 15:36:35.733+00,TRUE,NULL
80921564765316565229233398289537332670763065324189695751127381835776,TRUE,embassy-rs/ekv,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/embassy-rs/ekv,NULL,NULL,NULL,NULL,2024-12-06 10:28:31.594+00,2024-12-06 10:28:31.594+00,TRUE,NULL
80921564765316565229233398289537342657429452458700239872234289627136,TRUE,embassy-rs/embassy,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/embassy-rs/embassy,NULL,NULL,NULL,NULL,2024-12-06 10:28:31.596+00,2024-12-06 10:28:31.596+00,TRUE,NULL
80921574469911528927729195551367460191297599049469111506027277189120,TRUE,eslint/eslint,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/eslint/eslint,NULL,NULL,NULL,NULL,2024-10-09 15:32:04.732+00,2024-10-09 15:32:04.732+00,TRUE,NULL
80921576020226828139474134018630182353110319931975804971598036860928,TRUE,etcd-io/bbolt,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/etcd-io/bbolt,NULL,NULL,NULL,NULL,2024-10-09 15:35:54.66+00,2024-10-09 15:35:54.66+00,TRUE,NULL
80921576051643462634912736135256338068079831502057839182778219692032,TRUE,etheralpha/stateofeth-com,Claimed,2023-10-25 00:02:11+00,GitHub,0x286905d38C1b7f0ceb452Cddda83aA4Cbe776fd1,230701716626043063833074910974076987895734300625,https://github.com/etheralpha/stateofeth-com,🌡️,NULL,#FF5F5F,NULL,2024-10-09 15:32:28.395+00,2024-10-09 15:32:31.895+00,TRUE,NULL
80921576051643464144625484973039518672426913858803268566373248270336,TRUE,ethereum-cat-herders/PM,Claimed,2023-10-06 18:56:59+00,GitHub,0x1E4A152853A729E6A44bb2bB24859Fcc1d46F0A5,172921821349899582719827593867833319112447553701,https://github.com/ethereum-cat-herders/PM,🐈‍⬛,NULL,#FFC120,NULL,2024-10-09 15:32:21.034+00,2024-10-09 15:32:23.909+00,TRUE,NULL
80921576051643464144625530973080121411763432641225918497729443528704,TRUE,ethereum/solidity,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/ethereum/solidity,NULL,NULL,NULL,NULL,2024-10-09 15:32:36.918+00,2024-10-09 15:32:36.918+00,TRUE,NULL
80921576051643464144625530973092131174110481303741540280829531389952,TRUE,ethereum/sourcify,Claimed,2023-12-20 13:41:47+00,GitHub,0x60bC7aB1305BD7DaB1d3EAfd910a0e88882d5881,552266342089554792089831332666805794783351363713,https://github.com/ethereum/sourcify,📇,NULL,#53DB53,NULL,2024-10-09 15:32:25.604+00,2024-10-09 15:34:48.529+00,TRUE,NULL
80921576051643464144625531318112867710912704239101372541354551279616,TRUE,ethereum/web3.py,Claimed,2024-03-08 20:49:23+00,GitHub,0x5597cD8d55D2Db56b10FF4F8fe69C8922BF6C537,488649534157513441055208505724805849241993266487,https://github.com/ethereum/web3.py,NULL,Qmb6oyPDe6XUowUQ8j6fYjKueUBCwythd3KoYVxqSC9Fux,#BBA781,NULL,2024-10-09 15:34:57.218+00,2024-10-09 15:35:33.153+00,TRUE,NULL
80921576051643469277397866636792942368647018452892810554457309839360,TRUE,ethers-io/ethers.js,Claimed,2023-10-02 08:52:59+00,GitHub,0x89EdE5cBE53473A64d6C8DF14176a0d658dAAeDC,787437030310382186675805359717425073247594655452,https://github.com/ethers-io/ethers.js,💃,NULL,#53DB53,NULL,2024-10-09 15:32:04.729+00,2024-10-09 15:35:40.747+00,TRUE,NULL
80921579271770892657658980165121907546521635173065248796589365919744,TRUE,evidence-dev/evidence,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/evidence-dev/evidence,NULL,NULL,NULL,NULL,2024-10-09 15:36:20.046+00,2024-10-09 15:36:20.046+00,TRUE,NULL
80921582529929974218636479070088928092920651721483589954689189281792,TRUE,expressjs/express,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/expressjs/express,NULL,NULL,NULL,NULL,2024-10-09 15:32:01.989+00,2024-10-09 15:32:01.989+00,TRUE,NULL
80921956858393797813148399116230799640894146637149686143250325307392,TRUE,fabian-hiller/valibot,PendingMetadata,2024-11-14 00:40:35+00,GitHub,0xf1CBBa0E411B0199E072f904868bCbE8bd80E3Cd,1380410034779523530351916262006198402837261640653,https://github.com/fabian-hiller/valibot,NULL,NULL,NULL,NULL,2024-11-14 00:40:28.138+00,2024-11-14 00:40:49.734+00,TRUE,NULL
80921956957498728751396327059898305788564551903044346105297987698688,TRUE,far310/learnWeb3,PendingMetadata,2024-09-04 05:21:59+00,GitHub,0x0BE55533e23c967aafe78102988c138353db8488,67913191328950776995422061044790285928454915208,https://github.com/far310/learnWeb3,NULL,NULL,NULL,NULL,2024-10-09 15:37:05.388+00,2024-10-09 15:37:06.189+00,TRUE,NULL
80921956959244931566468303911514333985819134338767336999552867631104,TRUE,farzher/fuzzysort,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/farzher/fuzzysort,NULL,NULL,NULL,NULL,2024-10-09 15:32:04.727+00,2024-10-09 15:32:04.727+00,TRUE,NULL
80921969820854847389758213180787116341242071667987818346251091443712,TRUE,fission-codes/fission,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/fission-codes/fission,NULL,NULL,NULL,NULL,2024-10-09 15:35:27.555+00,2024-10-09 15:35:27.555+00,TRUE,NULL
80921979474914239004857546583661183888473165896504186936277602402304,TRUE,foundry-rs/foundry,Claimed,2024-01-29 23:59:59+00,GitHub,0x86308c59a6005d012C51Eef104bBc21786aC5D2E,766087425285738802213422498502689959477659852078,https://github.com/foundry-rs/foundry,⚔️,NULL,#53DB53,NULL,2024-10-09 15:32:49.28+00,2024-10-09 15:35:18.213+00,TRUE,NULL
80921984195074063518122518824152134563101375342612911797065739036271,TRUE,freedomhz/RPGF-filminerfnfo,Claimed,2024-10-29 07:07:59+00,GitHub,0xe4119493245be65444fa4d6003711eE257295cc7,1302041951104365648506126450139013196309844286663,https://github.com/freedomhz/RPGF-filminerfnfo,💿,NULL,#27939A,NULL,2024-10-29 07:07:55.149+00,2024-10-29 07:12:40.626+00,TRUE,NULL
80921989148223012251130143079966076955766844839400170462149982814208,TRUE,fuzzland/ityfuzz,PendingMetadata,2024-01-30 01:56:35+00,GitHub,0xf73D6e29eF4C0ee1E61CA2717ad114acb3541fd6,1411490662471708675287959073913237785140310319062,https://github.com/fuzzland/ityfuzz,NULL,NULL,NULL,NULL,2024-10-09 15:35:02.544+00,2024-10-09 15:35:03.291+00,TRUE,NULL
80922368291175410431852376520436940123887082256296074150779272822784,TRUE,gakonst/foundry,Claimed,2024-01-30 20:38:47+00,GitHub,0x86308c59a6005d012C51Eef104bBc21786aC5D2E,766087425285738802213422498502689959477659852078,https://github.com/gakonst/foundry,🏛,NULL,#5555FF,NULL,2024-10-09 15:35:04.377+00,2024-10-09 15:35:18.213+00,TRUE,NULL
80922368297110193215201350398811701170624561075551111233771778605056,TRUE,galaxyproject/galaxy,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/galaxyproject/galaxy,NULL,NULL,NULL,NULL,2024-10-09 15:35:31.008+00,2024-10-09 15:35:31.008+00,TRUE,NULL
80922368303679327777565347864914300824223519253506903671790481965056,TRUE,gammapy/gammapy,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/gammapy/gammapy,NULL,NULL,NULL,NULL,2024-10-09 15:35:31.008+00,2024-10-09 15:35:31.008+00,TRUE,NULL
80922374731580438604761859050886278187477246411281078215903272763392,TRUE,gemstation/gemforge,Claimed,2024-02-06 12:36:47+00,GitHub,0x9d8f0995F4dEA9B102990BaC241CEBef726A1B9D,899501392620866504101420049855853020251062672285,https://github.com/gemstation/gemforge,NULL,QmRP4G5MwDEDpt8RySHTyRiAgkcDLzxng9MqeFkoTZnV8b,#5555FF,NULL,2024-10-09 15:35:07.367+00,2024-10-09 15:35:20.81+00,TRUE,NULL
80922374744059267291566714318081216710502282652206846425064257093632,TRUE,geopandas/geopandas,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/geopandas/geopandas,NULL,NULL,NULL,NULL,2024-10-09 15:35:30.987+00,2024-10-09 15:35:30.987+00,TRUE,NULL
80922385992282297274673261284167054618806807883486837858156515688448,TRUE,global-asp/global-asp,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/global-asp/global-asp,NULL,NULL,NULL,NULL,2024-10-09 15:35:59.558+00,2024-10-09 15:35:59.558+00,TRUE,NULL
80922389206575993531431752621640236671422395561826415166749184884736,TRUE,gnosisguild/zodiac,Claimed,2024-10-04 16:30:23+00,GitHub,0x12BEEF35025841EFccb77D6EE40df86400Fdb4bB,107019813336969782812408225557803818617799554235,https://github.com/gnosisguild/zodiac,NULL,QmQPLthTMujPNpLGbgVXgEVg9mNq7uCQhn5FEQCpoo6m1Q,#BD4139,NULL,2024-10-09 15:35:35.792+00,2024-10-09 15:37:21.753+00,TRUE,NULL
80922390398832904792077058396956577259644363567310365134340646502400,TRUE,go-chi/chi,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/go-chi/chi,NULL,NULL,NULL,NULL,2024-10-09 15:35:54.662+00,2024-10-09 15:35:54.662+00,TRUE,NULL
80922390744368887349366185744197315920027301923403555080194880438272,TRUE,godotengine/godot,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/godotengine/godot,NULL,NULL,NULL,NULL,2024-10-09 15:36:19.109+00,2024-10-09 15:36:19.109+00,TRUE,NULL
80922390794339835575774094873643176672573441910588466829377901953024,TRUE,golemparts/rppal,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/golemparts/rppal,NULL,NULL,NULL,NULL,2024-12-06 10:28:31.594+00,2024-12-06 10:28:31.594+00,TRUE,NULL
80922390813220080666598097971845630150029889428888622417265212813929,TRUE,google-code-export/poly2tri,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/google-code-export/poly2tri,NULL,NULL,NULL,NULL,2024-10-09 15:36:42.543+00,2024-10-09 15:36:42.543+00,TRUE,NULL
80922390813220080669446885068515854229018907779809375582033471864832,TRUE,google/VoltAir,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/google/VoltAir,NULL,NULL,NULL,NULL,2024-10-09 15:36:42.54+00,2024-10-09 15:36:42.54+00,TRUE,NULL
80922390813220080669572349496957642464797286509601407382528116916224,TRUE,google/liquidfun,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/google/liquidfun,NULL,NULL,NULL,NULL,2024-10-09 15:36:42.541+00,2024-10-09 15:36:42.541+00,TRUE,NULL
80922392456444354581110305323440557916151454153739599648191401689088,TRUE,gpu/JOCL,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/gpu/JOCL,NULL,NULL,NULL,NULL,2024-12-02 22:58:31.598+00,2024-12-02 22:58:31.598+00,TRUE,NULL
80922395546375089598655709477693009806793075640399849243804470083584,TRUE,graphprotocol/graph-node,Claimed,2024-02-16 22:44:23+00,GitHub,0x7630586acda59C53e6b1421B7e097512B74C5236,674739048951187061112284225238940605057961054774,https://github.com/graphprotocol/graph-node,🤿,NULL,#5FB2FF,NULL,2024-10-09 15:34:47.526+00,2024-10-09 15:35:25.666+00,TRUE,NULL
80922395634427299754152457394928557570964885644945090501778522243072,TRUE,growthepie/gtp,PendingMetadata,2024-06-10 16:28:11+00,GitHub,0x7291a5Aa55886900C460Bf4366A46820F40476fB,654072987416578424846599554134296107875131750139,https://github.com/growthepie/gtp,NULL,NULL,NULL,NULL,2024-10-09 15:36:13.899+00,2024-10-09 15:36:14.653+00,TRUE,NULL
80922786183168077531799293543976298230618162181709606276799922176000,TRUE,heyxyz/hey,Claimed,2023-11-15 13:19:59+00,GitHub,0x03Ba34f6Ea1496fa316873CF8350A3f7eaD317EF,21279524778875187695325939460313175467039594479,https://github.com/heyxyz/hey,NULL,QmcVkvxdGLkAKRvEEBtaSJpzsZwCMBsVsTmtndWLGQnKmQ,#FF5F5F,NULL,2024-10-09 15:32:38.071+00,2024-10-09 15:35:41.814+00,TRUE,NULL
80922802170725224609708658993920902985302440796824539933508569661440,TRUE,holoviz/datashader,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/holoviz/datashader,NULL,NULL,NULL,NULL,2024-10-09 15:35:30.993+00,2024-10-09 15:35:30.993+00,TRUE,NULL
80922802183278282340983598785005378428801910350488135371353340510208,TRUE,honojs/hono,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/honojs/hono,NULL,NULL,NULL,NULL,2024-10-09 15:36:37.517+00,2024-10-09 15:36:37.517+00,TRUE,NULL
80922808579301281932121455376788281008579368178959752452461752745984,TRUE,hsiafan/apk-parser,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/hsiafan/apk-parser,NULL,NULL,NULL,NULL,2024-10-09 15:36:57.254+00,2024-10-09 15:36:57.254+00,TRUE,NULL
80922811780967122793452963860181871528706618739976971872379596701696,TRUE,hugomrdias/metamask,PendingMetadata,2024-05-27 18:25:23+00,GitHub,0xb959b6fF9ED21CfD15EEC2BEC15d1C5b87df7F42,1058164000344231676280217034314797565490141036354,https://github.com/hugomrdias/metamask,NULL,NULL,NULL,NULL,2024-10-09 15:36:08.821+00,2024-10-09 15:36:09.615+00,TRUE,NULL
80922818264968491723779646692481379594930890226346902022529723924480,TRUE,hyperium/hyper,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/hyperium/hyper,NULL,NULL,NULL,NULL,2024-10-09 15:35:20.368+00,2024-10-09 15:35:20.368+00,TRUE,NULL
80922818264968492822778745626308827228411931401795646162082065285120,TRUE,hyperledger/besu,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/hyperledger/besu,NULL,NULL,NULL,NULL,2024-10-09 15:35:57.041+00,2024-10-09 15:35:57.041+00,TRUE,NULL
80922818264968492822778745626308915699721969160829663500245546303488,TRUE,hyperledger/solang,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/hyperledger/solang,NULL,NULL,NULL,NULL,2024-10-09 15:36:04.642+00,2024-10-09 15:36:04.642+00,TRUE,NULL
80922818264968492822778745626308936265278784005922021939571415056384,TRUE,hyperledger/web3j,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/hyperledger/web3j,NULL,NULL,NULL,NULL,2024-10-09 15:35:57.04+00,2024-10-09 15:35:57.04+00,TRUE,NULL
80923194219391603786600901450767299810881969926806386471492653154304,TRUE,iced-rs/iced,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/iced-rs/iced,NULL,NULL,NULL,NULL,2024-12-06 10:28:31.597+00,2024-12-06 10:28:31.597+00,TRUE,NULL
